ReviewID,CustomerID,ProductID,Rating,ReviewText
4800,3207,322,5,Average
4801,1069,72,4,Good
4802,2855,297,2,Very Bad
4803,2450,466,1,Excellent
4804,987,223,5,Good
4805,2423,107,2,Good
4806,3795,20,1,Poor
4807,3183,404,4,Excellent
4808,4604,268,4,Very Bad
4809,272,113,4,Excellent
4810,4673,70,4,Average
4811,2327,323,1,Very Bad
4812,1155,286,3,Good
4813,2926,24,2,Good
4814,4005,55,4,Very Bad
4815,1987,176,4,Excellent
4816,2859,334,3,Very Bad
4817,4977,177,1,Very Bad
4818,1205,447,3,Very Bad
4819,3302,157,4,Good
4820,1778,157,4,Poor
4821,2423,330,3,Excellent
4822,936,125,2,Very Bad
4823,590,234,1,Poor
4824,3760,105,5,Excellent
4825,2036,423,3,Excellent
4826,1242,161,1,Very Bad
4827,3819,72,3,Excellent
4828,3115,362,1,Poor
4829,4349,13,2,Average
4830,3351,362,2,Very Bad
4831,598,28,1,Very Bad
4832,137,256,1,Excellent
4833,1112,368,1,Average
4834,351,395,3,Poor
4835,4154,337,4,Good
4836,1593,272,5,Average
4837,4984,88,3,Excellent
4838,1286,417,2,Poor
4839,849,186,2,Excellent
4840,1754,241,1,Very Bad
4841,4850,298,2,Excellent
4842,923,269,1,Very Bad
4843,1143,322,2,Good
4844,794,434,3,Excellent
4845,180,282,1,Poor
4846,3392,60,4,Excellent
4847,1720,93,4,Very Bad
4848,1199,255,5,Poor
4849,2805,396,3,Good
4850,4459,387,3,Poor
4851,4887,146,4,Excellent
4852,1088,182,1,Poor
4853,1592,104,4,Very Bad
4854,851,178,2,Average
4855,703,222,3,Average
4856,4343,103,5,Good
4857,1546,362,5,Good
4858,2295,227,3,Poor
4859,2299,241,5,Good
4860,4966,329,4,Excellent
4861,4196,110,5,Poor
4862,3207,265,2,Very Bad
4863,2613,298,1,Very Bad
4864,3724,183,5,Very Bad
4865,4976,297,5,Poor
4866,3501,242,2,Excellent
4867,3155,64,2,Poor
4868,2539,177,2,Excellent
4869,3986,212,3,Poor
4870,2956,496,3,Very Bad
4871,3764,337,4,Excellent
4872,3479,112,2,Poor
4873,1826,332,4,Good
4874,2048,386,4,Average
4875,1586,31,2,Excellent
4876,887,463,5,Very Bad
4877,2159,312,5,Poor
4878,1202,263,5,Poor
4879,2426,61,1,Excellent
4880,3726,290,3,Average
4881,869,168,4,Average
4882,1621,373,4,Very Bad
4883,3436,304,1,Excellent
4884,3772,149,2,Very Bad
4885,2085,372,1,Excellent
4886,1416,333,2,Average
4887,3631,49,5,Very Bad
4888,971,371,4,Excellent
4889,1535,362,2,Very Bad
4890,3145,130,1,Good
4891,260,328,3,Very Bad
4892,1615,20,2,Excellent
4893,2901,147,4,Good
4894,442,381,4,Average
4895,3851,126,4,Good
4896,2856,89,3,Average
4897,1354,497,3,Poor
4898,3136,158,5,Very Bad
4899,322,276,5,Poor
4900,584,287,3,Very Bad
4901,1277,498,5,Average
4902,973,401,4,Average
4903,3164,215,1,Average
4904,843,369,3,Very Bad
4905,3568,229,5,Good
4906,1288,387,2,Excellent
4907,3563,371,3,Excellent
4908,1663,470,1,Good
4909,818,139,3,Average
4910,4344,259,5,Poor
4911,1733,429,3,Poor
4912,1576,315,2,Good
4913,73,56,2,Good
4914,1059,369,2,Very Bad
4915,3159,232,4,Very Bad
4916,1617,55,4,Poor
4917,4437,411,1,Average
4918,4222,385,2,Average
4919,762,199,5,Poor
4920,1655,133,4,Poor
4921,3334,484,5,Very Bad
4922,3594,212,4,Poor
4923,154,434,5,Very Bad
4924,1382,260,4,Poor
4925,2312,334,3,Average
4926,422,490,4,Good
4927,209,41,5,Good
4928,467,147,4,Average
4929,576,281,5,Average
4930,1907,263,1,Average
4931,1979,145,4,Good
4932,2594,488,4,Very Bad
4933,3451,417,2,Excellent
4934,2268,188,4,Very Bad
4935,1664,417,2,Average
4936,1824,110,1,Good
4937,812,412,1,Average
4938,1367,401,2,Excellent
4939,3157,176,2,Good
4940,1675,117,1,Excellent
4941,2124,479,4,Poor
4942,2029,396,4,Very Bad
4943,1027,218,5,Good
4944,1907,243,4,Very Bad
4945,2202,3,5,Average
4946,2470,194,2,Poor
4947,1477,336,2,Excellent
4948,706,180,3,Good
4949,4504,204,4,Poor
4950,3248,317,5,Good
4951,3326,127,1,Good
4952,4643,118,2,Poor
4953,411,142,4,Poor
4954,1299,329,4,Very Bad
4955,3584,125,3,Very Bad
4956,4732,78,4,Average
4957,4072,67,2,Poor
4958,4174,242,3,Excellent
4959,1503,5,2,Excellent
4960,4917,319,3,Average
4961,3172,59,4,Excellent
4962,1798,314,5,Average
4963,25,181,1,Very Bad
4964,258,201,3,Excellent
4965,1982,124,5,Good
4966,4179,206,5,Excellent
4967,4763,44,4,Excellent
4968,758,103,2,Average
4969,4730,112,3,Very Bad
4970,2245,369,1,Excellent
4971,4936,72,5,Very Bad
4972,4905,458,4,Excellent
4973,907,411,2,Average
4974,3088,14,4,Very Bad
4975,2066,107,5,Average
4976,1186,263,4,Very Bad
4977,3773,117,1,Average
4978,4701,453,4,Excellent
4979,2302,320,5,Poor
4980,4927,354,1,Average
4981,4325,288,4,Excellent
4982,2251,416,1,Very Bad
4983,4224,222,3,Average
4984,3500,403,1,Good
4985,4564,332,1,Poor
4986,3504,310,1,Excellent
4987,3643,273,4,Good
4988,106,305,4,Average
4989,1508,267,2,Poor
4990,4199,91,1,Excellent
4991,747,150,1,Excellent
4992,3950,25,3,Average
4993,4215,429,5,Very Bad
4994,15,293,4,Very Bad
4995,4226,267,2,Good
4996,4273,44,3,Poor
4997,2303,228,2,Excellent
4998,4869,344,3,Average
4999,2161,496,4,Poor
5000,2201,357,5,Good
5001,1507,170,1,Excellent
5002,1328,339,4,Good
5003,4456,283,3,Very Bad
5004,2353,43,4,Average
5005,53,244,2,Very Bad
5006,1089,66,4,Good
5007,3622,210,5,Poor
5008,2643,33,3,Very Bad
5009,4914,2,4,Very Bad
5010,4947,117,3,Poor
5011,899,222,1,Good
5012,2564,138,5,Good
5013,1642,33,3,Excellent
5014,158,69,1,Poor
5015,1141,110,5,Good
5016,4340,105,2,Poor
5017,2198,227,3,Average
5018,1312,24,3,Excellent
5019,4937,466,5,Poor
5020,949,460,1,Very Bad
5021,1741,435,2,Average
5022,2152,72,3,Good
5023,1749,65,4,Excellent
5024,3088,31,2,Good
5025,4994,26,4,Poor
5026,3994,483,5,Very Bad
5027,4479,81,3,Poor
5028,1697,189,1,Poor
5029,1644,477,3,Excellent
5030,1231,91,4,Very Bad
5031,2809,212,2,Very Bad
5032,3813,232,5,Average
5033,325,47,1,Good
5034,1800,115,4,Average
5035,4368,348,1,Very Bad
5036,620,427,2,Poor
5037,1130,494,5,Average
5038,1467,12,5,Good
5039,1389,270,5,Poor
5040,2485,261,3,Very Bad
5041,2821,88,4,Very Bad
5042,460,95,1,Excellent
5043,2795,118,2,Very Bad
5044,4920,32,3,Good
5045,3442,337,4,Good
5046,4118,473,5,Average
5047,3843,264,1,Good
5048,618,497,5,Poor
5049,997,109,3,Poor
5050,446,363,4,Excellent
5051,4460,150,1,Poor
5052,2417,323,4,Average
5053,1676,235,2,Average
5054,1227,479,5,Good
5055,577,303,2,Very Bad
5056,2240,38,4,Poor
5057,663,289,3,Average
5058,494,492,1,Poor
5059,180,333,1,Poor
5060,2184,49,3,Good
5061,4173,180,4,Good
5062,686,61,4,Average
5063,4074,256,1,Average
5064,2072,225,4,Very Bad
5065,437,178,1,Good
5066,3275,50,1,Average
5067,96,314,2,Excellent
5068,3036,221,1,Good
5069,3075,202,1,Good
5070,2716,75,3,Average
5071,1575,176,5,Average
5072,4815,130,2,Poor
5073,3718,205,4,Average
5074,1263,463,4,Good
5075,1694,46,4,Average
5076,3259,42,2,Excellent
5077,4997,370,2,Good
5078,3842,265,5,Excellent
5079,823,180,3,Very Bad
5080,2488,492,5,Poor
5081,628,19,3,Average
5082,3973,292,3,Excellent
5083,3371,166,5,Average
5084,4575,60,3,Very Bad
5085,986,456,3,Good
5086,1698,92,3,Good
5087,3738,190,4,Very Bad
5088,1418,378,2,Poor
5089,4453,420,3,Average
5090,1745,210,3,Excellent
5091,106,98,1,Poor
5092,4038,496,2,Good
5093,808,62,2,Excellent
5094,3314,180,5,Very Bad
5095,3039,338,3,Poor
5096,4836,441,2,Average
5097,3714,401,1,Excellent
5098,2827,239,2,Excellent
5099,674,60,3,Good
5100,40,328,5,Very Bad
5101,4906,275,5,Good
5102,3800,34,4,Average
5103,3853,268,5,Poor
5104,2033,306,1,Very Bad
5105,3666,492,5,Poor
5106,4318,315,4,Average
5107,4891,471,2,Excellent
5108,575,375,4,Very Bad
5109,1084,282,2,Very Bad
5110,2078,165,4,Very Bad
5111,4933,456,1,Very Bad
5112,4028,191,5,Very Bad
5113,3767,65,1,Very Bad
5114,1424,53,1,Good
5115,4753,380,5,Excellent
5116,968,167,1,Good
5117,4810,59,3,Excellent
5118,3702,491,1,Poor
5119,4539,300,4,Excellent
5120,404,330,1,Good
5121,2940,3,5,Average
5122,11,215,3,Good
5123,2291,345,5,Average
5124,1430,254,2,Average
5125,2484,317,5,Poor
5126,3759,97,1,Poor
5127,246,102,2,Good
5128,2611,155,5,Average
5129,4920,264,3,Average
5130,1901,64,2,Good
5131,2340,407,4,Poor
5132,1305,40,2,Very Bad
5133,2552,154,2,Poor
5134,2116,309,1,Excellent
5135,1753,191,5,Poor
5136,2189,115,2,Good
5137,2862,455,2,Excellent
5138,4964,243,2,Very Bad
5139,4680,215,5,Excellent
5140,714,180,3,Excellent
5141,2378,105,5,Average
5142,3868,37,3,Very Bad
5143,2406,318,2,Very Bad
5144,1281,130,5,Good
5145,4607,452,5,Excellent
5146,3544,170,5,Excellent
5147,2132,129,2,Excellent
5148,3968,214,2,Very Bad
5149,3053,209,3,Good
5150,3292,189,3,Average
5151,3469,5,5,Excellent
5152,1419,215,4,Excellent
5153,2439,90,1,Good
5154,3258,37,2,Poor
5155,3151,325,1,Good
5156,4961,238,1,Very Bad
5157,3936,180,1,Poor
5158,1305,230,3,Average
5159,1418,137,2,Excellent
5160,3029,14,4,Very Bad
5161,332,96,4,Excellent
5162,3036,435,4,Poor
5163,810,490,5,Average
5164,4902,496,2,Good
5165,946,194,3,Excellent
5166,4461,445,3,Average
5167,2620,68,5,Average
5168,3717,451,3,Good
5169,2030,492,2,Very Bad
5170,422,42,5,Average
5171,156,421,4,Poor
5172,4721,369,1,Average
5173,1997,471,4,Excellent
5174,2733,60,1,Good
5175,2512,475,2,Average
5176,1027,455,2,Average
5177,913,386,2,Average
5178,1456,388,3,Good
5179,1761,123,2,Excellent
5180,2012,458,5,Very Bad
5181,264,344,3,Excellent
5182,490,307,3,Excellent
5183,4994,436,3,Average
5184,4550,28,3,Very Bad
5185,1587,208,4,Excellent
5186,1434,141,2,Poor
5187,4979,52,4,Average
5188,513,147,5,Average
5189,1804,403,5,Average
5190,1772,44,4,Average
5191,2872,154,5,Good
5192,492,232,4,Good
5193,863,405,3,Poor
5194,2705,495,3,Good
5195,4106,86,1,Excellent
5196,2599,424,3,Good
5197,390,271,4,Average
5198,1249,72,5,Good
5199,3654,119,4,Poor
5200,4896,9,3,Poor
5201,496,312,1,Average
5202,2536,358,4,Excellent
5203,2125,110,4,Poor
5204,1118,314,3,Good
5205,4676,179,2,Poor
5206,1670,199,3,Excellent
5207,756,259,3,Excellent
5208,2528,365,1,Excellent
5209,722,177,5,Poor
5210,3837,305,2,Very Bad
5211,881,392,2,Very Bad
5212,123,279,5,Good
5213,1636,431,5,Poor
5214,2607,406,3,Very Bad
5215,3571,61,5,Good
5216,4141,249,2,Average
5217,581,468,1,Average
5218,2900,387,4,Poor
5219,799,342,5,Poor
5220,4573,256,5,Average
5221,1338,49,2,Good
5222,4447,124,3,Average
5223,1252,48,1,Poor
5224,4981,166,2,Poor
5225,1785,230,1,Good
5226,2996,188,5,Good
5227,2863,83,4,Excellent
5228,4212,183,1,Poor
5229,628,285,4,Excellent
5230,1858,81,2,Excellent
5231,921,140,1,Excellent
5232,3259,332,2,Poor
5233,4995,206,5,Poor
5234,3055,112,5,Poor
5235,3915,106,1,Good
5236,2027,110,4,Excellent
5237,3924,274,2,Poor
5238,1441,87,2,Excellent
5239,4938,108,3,Good
5240,1748,95,2,Very Bad
5241,3186,205,1,Good
5242,4761,449,3,Poor
5243,901,54,2,Average
5244,1878,83,2,Poor
5245,2361,313,1,Very Bad
5246,1389,317,2,Good
5247,3120,474,1,Poor
5248,2178,472,3,Excellent
5249,4453,184,2,Poor
5250,3283,324,3,Average
5251,2953,157,5,Very Bad
5252,3869,226,2,Good
5253,4780,378,3,Poor
5254,1393,120,4,Excellent
5255,611,441,4,Poor
5256,2520,464,1,Poor
5257,3385,69,4,Poor
5258,1759,465,3,Excellent
5259,4042,144,2,Average
5260,4338,473,1,Excellent
5261,27,188,1,Excellent
5262,1466,159,5,Poor
5263,45,213,1,Very Bad
5264,759,255,5,Average
5265,4383,197,4,Very Bad
5266,4031,78,4,Poor
5267,4954,30,4,Excellent
5268,432,346,1,Average
5269,2157,280,3,Poor
5270,1051,228,5,Very Bad
5271,3068,483,5,Good
5272,2827,499,1,Excellent
5273,2699,277,3,Poor
5274,2445,389,1,Good
5275,3721,220,5,Excellent
5276,1616,338,3,Good
5277,3889,79,4,Poor
5278,17,446,4,Average
5279,1985,291,4,Excellent
5280,1427,465,2,Poor
5281,3870,65,2,Very Bad
5282,4296,121,4,Poor
5283,2056,119,5,Very Bad
5284,1297,415,3,Poor
5285,3986,424,5,Average
5286,2702,172,2,Average
5287,3821,78,3,Very Bad
5288,472,204,3,Average
5289,1854,5,1,Average
5290,132,458,4,Very Bad
5291,4026,102,5,Excellent
5292,4313,465,3,Poor
5293,1763,177,3,Average
5294,219,362,1,Good
5295,4168,349,4,Excellent
5296,3994,432,4,Average
5297,4647,405,2,Good
5298,3992,431,5,Poor
5299,1177,365,5,Average
5300,1578,386,1,Good
5301,1783,318,1,Good
5302,134,15,1,Average
5303,4963,214,4,Poor
5304,3549,460,3,Average
5305,3154,218,3,Average
5306,3867,441,3,Poor
5307,1201,325,5,Excellent
5308,1078,221,3,Very Bad
5309,2733,1,5,Average
5310,1098,224,2,Excellent
5311,2353,139,2,Good
5312,1529,290,3,Very Bad
5313,1195,17,2,Excellent
5314,3729,219,1,Good
5315,3433,192,2,Poor
5316,115,443,1,Poor
5317,3776,382,2,Poor
5318,2850,463,3,Good
5319,2947,461,3,Good
5320,720,142,1,Poor
5321,3266,170,2,Excellent
5322,3633,118,1,Good
5323,1828,363,1,Average
5324,981,300,4,Good
5325,31,373,4,Good
5326,3539,402,1,Poor
5327,1824,481,5,Poor
5328,3786,293,3,Average
5329,4675,54,3,Poor
5330,934,157,3,Average
5331,3705,415,3,Average
5332,3410,82,4,Excellent
5333,1244,52,4,Average
5334,2631,315,1,Good
5335,2246,186,5,Poor
5336,241,330,1,Good
5337,522,480,5,Poor
5338,212,145,2,Excellent
5339,3275,385,5,Poor
5340,4458,325,5,Average
5341,70,250,3,Poor
5342,1175,195,5,Average
5343,2379,221,5,Excellent
5344,4921,379,5,Good
5345,2333,173,3,Poor
5346,3553,102,3,Good
5347,561,158,1,Very Bad
5348,2026,233,4,Excellent
5349,4005,72,3,Very Bad
5350,1811,370,4,Good
5351,2516,355,3,Average
5352,4549,131,1,Excellent
5353,4227,329,5,Very Bad
5354,4807,65,2,Average
5355,2544,97,3,Excellent
5356,4275,260,1,Poor
5357,4761,94,2,Very Bad
5358,3243,95,2,Very Bad
5359,2896,399,5,Average
5360,777,358,5,Excellent
5361,3157,326,5,Average
5362,2612,234,3,Poor
5363,4268,35,5,Good
5364,2444,226,1,Excellent
5365,1934,27,5,Good
5366,295,490,3,Poor
5367,3356,333,3,Average
5368,4659,169,4,Very Bad
5369,4051,150,2,Excellent
5370,270,168,5,Average
5371,403,381,2,Good
5372,4334,349,3,Poor
5373,407,314,1,Average
5374,2222,37,5,Excellent
5375,3344,442,2,Very Bad
5376,583,427,4,Good
5377,17,429,3,Good
5378,1054,140,1,Excellent
5379,3592,361,2,Excellent
5380,806,197,1,Good
5381,2699,197,3,Good
5382,238,59,1,Average
5383,413,306,1,Good
5384,3889,410,4,Average
5385,2366,346,2,Poor
5386,2506,394,2,Good
5387,2888,433,2,Poor
5388,287,259,2,Excellent
5389,4944,377,2,Poor
5390,4742,64,3,Excellent
5391,2790,327,3,Excellent
5392,4942,262,4,Good
5393,3308,183,1,Good
5394,3444,194,3,Average
5395,4531,186,4,Average
5396,3856,55,3,Excellent
5397,1403,207,4,Good
5398,1876,96,2,Average
5399,1814,130,1,Very Bad
5400,3038,287,5,Excellent
5401,3498,171,3,Excellent
5402,3500,321,1,Very Bad
5403,2156,75,5,Good
5404,4819,82,4,Good
5405,1872,103,1,Good
5406,4685,439,3,Very Bad
5407,1606,321,3,Very Bad
5408,224,281,3,Good
5409,1640,482,2,Very Bad
5410,687,451,3,Poor
5411,2581,295,3,Excellent
5412,846,169,3,Good
5413,3839,367,3,Good
5414,505,95,3,Excellent
5415,2974,375,4,Very Bad
5416,2355,178,3,Excellent
5417,1458,57,2,Good
5418,3731,446,3,Very Bad
5419,4210,126,4,Average
5420,1533,98,2,Very Bad
5421,666,403,4,Very Bad
5422,100,52,5,Good
5423,2180,304,1,Good
5424,120,478,5,Average
5425,1898,284,5,Good
5426,4005,42,2,Very Bad
5427,3321,419,1,Average
5428,2779,315,1,Very Bad
5429,2336,164,5,Very Bad
5430,3008,136,1,Very Bad
5431,621,129,5,Average
5432,1539,191,1,Good
5433,705,419,4,Excellent
5434,2074,204,4,Average
5435,4559,222,5,Good
5436,923,9,3,Very Bad
5437,2371,467,5,Excellent
5438,939,93,4,Very Bad
5439,1741,134,2,Excellent
5440,1241,169,3,Average
5441,195,24,1,Average
5442,4814,128,2,Very Bad
5443,625,380,2,Excellent
5444,535,107,1,Poor
5445,386,111,5,Very Bad
5446,3283,342,4,Poor
5447,3099,316,3,Average
5448,1674,480,4,Very Bad
5449,4826,4,3,Excellent
5450,4194,456,4,Average
5451,2242,381,4,Poor
5452,3832,14,5,Good
5453,3348,77,5,Very Bad
5454,689,159,1,Poor
5455,678,39,2,Excellent
5456,232,275,5,Poor
5457,3490,281,3,Average
5458,188,156,3,Average
5459,458,448,4,Poor
5460,204,77,2,Very Bad
5461,1405,492,4,Good
5462,2358,24,2,Average
5463,4579,40,4,Average
5464,4154,494,2,Average
5465,3106,444,5,Excellent
5466,1185,15,5,Average
5467,1558,341,5,Average
5468,2548,54,5,Poor
5469,4191,88,1,Good
5470,1750,442,3,Good
5471,687,79,5,Good
5472,3326,5,5,Very Bad
5473,4356,39,1,Good
5474,3364,109,3,Excellent
5475,4647,191,4,Average
5476,2472,200,3,Excellent
5477,2117,76,2,Average
5478,2702,78,4,Very Bad
5479,913,385,4,Poor
5480,182,380,2,Poor
5481,4476,148,5,Excellent
5482,203,453,3,Good
5483,495,92,2,Average
5484,1373,476,3,Average
5485,1603,177,4,Very Bad
5486,3398,90,4,Good
5487,3540,18,5,Very Bad
5488,3147,23,5,Very Bad
5489,1376,106,2,Poor
5490,1439,402,3,Average
5491,3656,444,5,Very Bad
5492,6,43,3,Very Bad
5493,784,456,1,Very Bad
5494,3240,438,2,Very Bad
5495,3741,435,3,Poor
5496,680,316,5,Average
5497,1641,116,5,Excellent
5498,4934,408,3,Average
5499,4395,342,4,Good
5500,1624,50,1,Poor
5501,3854,84,2,Poor
5502,4122,480,3,Excellent
5503,1992,37,5,Good
5504,3455,113,2,Average
5505,2840,185,3,Average
5506,2362,158,5,Poor
5507,3040,432,1,Very Bad
5508,363,405,3,Poor
5509,4082,399,3,Excellent
5510,4850,345,2,Very Bad
5511,3135,455,2,Good
5512,3464,416,5,Good
5513,4883,471,4,Good
5514,4940,115,1,Excellent
5515,1449,47,5,Poor
5516,2789,426,5,Average
5517,3186,491,2,Average
5518,4269,91,5,Excellent
5519,3962,5,1,Excellent
5520,4194,469,3,Excellent
5521,4881,471,4,Poor
5522,4764,370,4,Excellent
5523,142,102,3,Good
5524,3864,277,2,Average
5525,1580,225,5,Poor
5526,3095,201,4,Very Bad
5527,1095,281,2,Poor
5528,944,38,5,Very Bad
5529,3291,409,4,Average
5530,1785,173,4,Excellent
5531,4214,302,3,Very Bad
5532,4421,339,2,Excellent
5533,3040,230,1,Good
5534,4547,193,4,Very Bad
5535,164,320,5,Excellent
5536,1885,448,2,Average
5537,4221,368,4,Average
5538,2035,290,1,Average
5539,3232,196,1,Very Bad
5540,3285,179,4,Very Bad
5541,793,17,3,Very Bad
5542,836,496,4,Average
5543,212,333,4,Good
5544,1873,399,5,Very Bad
5545,4522,323,5,Average
5546,3948,57,3,Average
5547,1474,69,5,Good
5548,1763,10,4,Good
5549,4173,402,3,Excellent
5550,3008,124,5,Good
5551,2338,264,5,Poor
5552,3012,448,4,Excellent
5553,1075,272,3,Average
5554,2403,328,5,Excellent
5555,2063,455,2,Very Bad
5556,987,132,4,Poor
5557,501,216,2,Good
5558,3000,404,1,Average
5559,3589,30,5,Poor
5560,4023,416,2,Excellent
5561,4362,153,1,Excellent
5562,3157,466,4,Average
5563,3349,479,2,Average
5564,1826,49,3,Poor
5565,863,368,4,Good
5566,1577,89,4,Good
5567,80,130,3,Excellent
5568,923,98,4,Poor
5569,214,188,1,Poor
5570,1727,495,5,Very Bad
5571,1984,254,4,Average
5572,4667,451,2,Good
5573,3741,469,4,Poor
5574,266,287,3,Average
5575,702,468,2,Excellent
5576,2653,48,3,Good
5577,3187,194,4,Poor
5578,179,124,1,Excellent
5579,247,432,2,Very Bad
5580,2812,30,4,Very Bad
5581,2460,232,4,Very Bad
5582,2113,336,3,Excellent
5583,3001,365,4,Good
5584,4025,256,1,Excellent
5585,2948,358,2,Excellent
5586,1920,92,4,Poor
5587,29,17,3,Very Bad
5588,3165,231,1,Good
5589,4096,403,5,Poor
5590,2464,199,1,Good
5591,2659,82,4,Very Bad
5592,3860,430,4,Poor
5593,3454,38,2,Average
5594,1565,474,4,Good
5595,3281,316,1,Good
5596,4267,232,5,Very Bad
5597,2272,56,1,Good
5598,3070,156,4,Excellent
5599,3720,367,4,Excellent
5600,2199,135,5,Poor
5601,2319,434,5,Average
5602,1009,167,2,Poor
5603,1739,474,5,Average
5604,1917,490,3,Excellent
5605,4537,299,4,Excellent
5606,2809,35,2,Very Bad
5607,1487,8,1,Excellent
5608,1313,109,2,Excellent
5609,2637,373,4,Good
5610,665,183,4,Very Bad
5611,2868,324,5,Average
5612,4442,401,5,Good
5613,2331,21,3,Good
5614,4158,475,3,Poor
5615,4939,231,4,Very Bad
5616,3682,470,4,Poor
5617,2789,151,3,Excellent
5618,4105,238,3,Excellent
5619,2540,195,5,Average
5620,4352,31,2,Excellent
5621,1336,44,5,Good
5622,4984,72,3,Poor
5623,723,78,1,Good
5624,4515,155,3,Good
5625,3018,122,1,Very Bad
5626,4389,305,5,Average
5627,3556,153,5,Very Bad
5628,3050,65,5,Very Bad
5629,673,100,4,Excellent
5630,2525,120,4,Excellent
5631,4521,444,5,Very Bad
5632,178,216,2,Average
5633,1320,42,4,Very Bad
5634,961,346,2,Good
5635,3369,107,4,Average
5636,1141,31,3,Good
5637,1847,91,5,Average
5638,1091,374,4,Average
5639,4902,427,3,Excellent
5640,2302,412,2,Very Bad
5641,1513,31,4,Good
5642,3919,331,2,Average
5643,1593,94,5,Good
5644,1498,311,4,Good
5645,258,13,5,Good
5646,3402,204,1,Excellent
5647,1845,94,5,Good
5648,3957,137,2,Poor
5649,2811,43,2,Good
5650,4671,176,5,Average
5651,3147,305,4,Excellent
5652,1740,295,4,Excellent
5653,1855,260,2,Very Bad
5654,2718,13,2,Good
5655,2502,465,3,Excellent
5656,1222,300,4,Excellent
5657,3732,385,3,Poor
5658,1418,44,2,Very Bad
5659,545,53,2,Average
5660,622,400,3,Average
5661,2692,10,4,Very Bad
5662,4752,194,4,Very Bad
5663,494,203,2,Average
5664,3615,387,1,Very Bad
5665,1467,72,1,Poor
5666,4520,464,2,Poor
5667,3053,303,1,Average
5668,2709,9,2,Good
5669,1180,494,4,Good
5670,2549,302,4,Poor
5671,2513,283,1,Excellent
5672,4031,124,1,Excellent
5673,4928,307,4,Average
5674,561,470,5,Good
5675,3731,319,5,Average
5676,3075,219,3,Good
5677,2134,443,3,Poor
5678,2314,255,1,Excellent
5679,2771,166,3,Good
5680,4247,434,5,Very Bad
5681,3140,60,2,Very Bad
5682,563,198,2,Poor
5683,4631,300,5,Average
5684,900,341,2,Average
5685,1678,418,3,Excellent
5686,3777,199,1,Very Bad
5687,1999,52,5,Very Bad
5688,3603,394,4,Very Bad
5689,4635,47,4,Very Bad
5690,2715,60,1,Good
5691,4650,272,2,Average
5692,1936,34,4,Average
5693,1624,28,4,Excellent
5694,2381,226,5,Good
5695,2274,391,2,Good
5696,4486,201,2,Good
5697,893,245,1,Very Bad
5698,2746,57,5,Average
5699,1701,121,1,Good
5700,2892,282,3,Very Bad
5701,1174,338,1,Poor
5702,686,127,3,Excellent
5703,4026,458,2,Very Bad
5704,2941,178,1,Poor
5705,4412,168,5,Poor
5706,2823,157,4,Poor
5707,704,398,5,Good
5708,223,398,4,Good
5709,4832,445,4,Good
5710,1427,38,1,Excellent
5711,1435,8,5,Excellent
5712,4113,74,2,Excellent
5713,2078,157,5,Good
5714,3402,467,4,Poor
5715,4993,423,2,Poor
5716,899,164,2,Very Bad
5717,1462,180,3,Very Bad
5718,3291,246,3,Average
5719,4911,177,3,Excellent
5720,4299,444,4,Excellent
5721,596,274,3,Average
5722,3650,31,2,Average
5723,732,236,1,Average
5724,1170,60,5,Very Bad
5725,2196,398,3,Average
5726,2989,301,5,Very Bad
5727,270,168,4,Good
5728,4341,88,2,Very Bad
5729,370,367,4,Very Bad
5730,1882,190,1,Very Bad
5731,4606,221,4,Average
5732,1301,482,3,Good
5733,3863,325,2,Average
5734,3958,479,1,Good
5735,454,71,3,Excellent
5736,1235,498,5,Average
5737,410,115,5,Good
5738,4611,367,3,Poor
5739,4162,214,3,Poor
5740,199,465,5,Average
5741,506,383,1,Average
5742,1294,129,2,Average
5743,1226,416,5,Excellent
5744,2141,195,5,Very Bad
5745,2524,128,2,Poor
5746,2644,348,2,Very Bad
5747,2950,235,3,Excellent
5748,21,183,4,Average
5749,714,490,2,Good
5750,3143,399,2,Average
5751,1932,61,4,Poor
5752,303,440,4,Good
5753,3795,39,4,Very Bad
5754,219,488,3,Average
5755,1005,22,1,Good
5756,529,403,5,Average
5757,2836,189,5,Good
5758,1080,178,1,Good
5759,4187,220,1,Average
5760,103,274,4,Very Bad
5761,286,246,4,Excellent
5762,349,317,4,Good
5763,3621,429,3,Poor
5764,4481,267,1,Average
5765,3711,13,1,Good
5766,2073,167,3,Excellent
5767,1733,476,1,Good
5768,410,450,4,Good
5769,409,173,4,Good
5770,1000,291,4,Excellent
5771,3010,350,4,Good
5772,3179,92,4,Excellent
5773,3728,103,2,Average
5774,1071,289,4,Excellent
5775,700,223,2,Very Bad
5776,4607,31,3,Poor
5777,2195,458,3,Very Bad
5778,4071,236,2,Poor
5779,3067,274,1,Average
5780,162,223,4,Good
5781,3799,321,5,Very Bad
5782,4015,346,1,Very Bad
5783,760,177,1,Very Bad
5784,3869,143,5,Excellent
5785,132,64,5,Good
5786,3564,263,4,Poor
5787,4303,495,2,Average
5788,1502,313,4,Poor
5789,1564,125,4,Poor
5790,3114,340,4,Good
5791,472,49,4,Very Bad
5792,4274,384,1,Excellent
5793,1772,21,1,Excellent
5794,1229,424,2,Excellent
5795,3084,268,5,Very Bad
5796,2712,150,3,Average
5797,2715,9,2,Poor
5798,4531,461,4,Poor
5799,3832,227,4,Good
5800,298,203,1,Good
