CustomerID,Customer_Gender,Age,Income,Region
1802,Female,46,102103,North America
1803,Female,35,142443,North America
1804,Non-Binary,48,23358,Africa
1805,Non-Binary,47,108535,Africa
1806,Non-Binary,69,127894,South America
1807,Male,56,141485,Australia
1808,Non-Binary,52,96524,North America
1809,Non-Binary,35,143416,North America
1810,Female,59,125982,North America
1811,Male,56,117057,North America
1812,Female,34,25698,Asia
1813,Male,31,86809,Australia
1814,Male,48,113079,Europe
1815,Female,41,75805,Europe
1816,Male,52,51349,South America
1817,Non-Binary,61,96777,Asia
1818,Female,62,70248,North America
1819,Female,51,95033,North America
1820,Non-Binary,20,127411,Africa
1821,Female,54,118239,Africa
1822,Male,60,64041,South America
1823,Male,57,51954,North America
1824,Female,43,28002,South America
1825,Female,72,89783,Asia
1826,Female,40,127524,Europe
1827,Non-Binary,61,107234,North America
1828,Male,56,144857,Australia
1829,Male,32,39738,Asia
1830,Male,73,30703,North America
1831,Non-Binary,66,133776,Australia
1832,Male,21,69422,Africa
1833,Non-Binary,46,103106,South America
1834,Male,39,81899,Africa
1835,Non-Binary,42,32392,Europe
1836,Non-Binary,30,64724,Africa
1837,Female,35,52299,North America
1838,Female,50,35641,Australia
1839,Female,33,99534,Africa
1840,Non-Binary,62,26305,North America
1841,Non-Binary,59,118262,Europe
1842,Female,61,38782,Australia
1843,Male,19,98257,Africa
1844,Male,72,125299,South America
1845,Female,52,97963,South America
1846,Female,59,132086,Australia
1847,Non-Binary,51,141987,South America
1848,Male,47,40566,Africa
1849,Non-Binary,72,144591,Africa
1850,Non-Binary,30,87766,Australia
1851,Male,30,26511,Africa
1852,Female,35,134816,North America
1853,Female,49,127765,Europe
1854,Female,49,138360,South America
1855,Female,52,46177,North America
1856,Female,56,24765,Australia
1857,Non-Binary,63,40354,South America
1858,Non-Binary,69,43929,North America
1859,Non-Binary,46,48820,Africa
1860,Male,66,131576,Australia
1861,Non-Binary,46,49523,Australia
1862,Male,70,91088,South America
1863,Non-Binary,61,86163,Africa
1864,Female,74,97525,South America
1865,Female,33,33780,Asia
1866,Female,73,26589,North America
1867,Male,61,54812,Asia
1868,Non-Binary,64,113664,North America
1869,Non-Binary,74,65939,Europe
1870,Female,27,71493,Australia
1871,Female,47,124188,South America
1872,Male,42,113326,Europe
1873,Non-Binary,56,60953,Europe
1874,Male,37,85785,Australia
1875,Non-Binary,22,39309,Australia
1876,Male,18,74195,North America
1877,Non-Binary,47,135662,Asia
1878,Male,66,45901,Africa
1879,Non-Binary,20,43576,North America
1880,Male,62,51508,Africa
1881,Male,31,94711,Europe
1882,Male,73,45464,Africa
1883,Female,47,80281,Asia
1884,Female,67,36260,North America
1885,Male,21,144997,Australia
1886,Non-Binary,35,55440,Asia
1887,Male,54,115082,Asia
1888,Male,42,125583,North America
1889,Male,65,76683,Australia
1890,Male,18,144206,Asia
1891,Female,70,61430,Australia
1892,Female,63,21987,South America
1893,Male,32,134778,South America
1894,Non-Binary,26,45105,South America
1895,Female,32,98484,Africa
1896,Female,66,138747,Asia
1897,Female,74,33026,North America
1898,Male,41,88309,North America
1899,Female,21,65927,Africa
1900,Non-Binary,29,95414,North America
1901,Male,54,77535,South America
1902,Non-Binary,54,62946,Asia
1903,Non-Binary,60,146503,North America
1904,Female,23,76561,North America
1905,Female,56,30377,Europe
1906,Non-Binary,73,73592,Europe
1907,Male,63,27347,Europe
1908,Non-Binary,41,53776,Asia
1909,Male,28,23783,South America
1910,Female,30,75798,Australia
1911,Male,51,24298,South America
1912,Female,42,90204,South America
1913,Non-Binary,24,106207,Asia
1914,Male,69,120356,Asia
1915,Non-Binary,21,75161,Europe
1916,Female,25,80652,North America
1917,Male,37,54484,Africa
1918,Female,46,118614,Africa
1919,Female,71,149572,Australia
1920,Male,70,132695,North America
1921,Female,68,40922,Australia
1922,Female,62,54028,Europe
1923,Female,63,131461,Australia
1924,Non-Binary,27,40316,North America
1925,Non-Binary,60,96996,North America
1926,Non-Binary,51,36968,Africa
1927,Non-Binary,74,50266,Europe
1928,Non-Binary,43,145679,Asia
1929,Non-Binary,58,115745,Australia
1930,Female,66,44000,Africa
1931,Female,20,143239,Australia
1932,Male,73,34011,Australia
1933,Female,23,22866,Asia
1934,Female,22,132669,Europe
1935,Non-Binary,22,25898,North America
1936,Non-Binary,71,38395,South America
1937,Female,64,59019,Australia
1938,Male,40,123243,South America
1939,Female,66,24006,Europe
1940,Male,26,54393,South America
1941,Non-Binary,52,30956,Australia
1942,Female,37,70042,Asia
1943,Male,66,116199,South America
1944,Male,59,26078,Europe
1945,Male,52,49631,Europe
1946,Non-Binary,67,115676,Asia
1947,Non-Binary,35,141724,South America
1948,Female,34,82901,South America
1949,Female,41,127227,North America
1950,Female,20,89497,Africa
1951,Female,49,114813,Europe
1952,Male,52,137192,North America
1953,Non-Binary,55,61574,Europe
1954,Male,30,138494,North America
1955,Non-Binary,73,51417,Africa
1956,Male,64,108020,North America
1957,Male,42,103639,Europe
1958,Non-Binary,26,85006,South America
1959,Female,21,114881,Europe
1960,Male,31,131862,Australia
1961,Female,54,59454,Asia
1962,Non-Binary,51,21587,Asia
1963,Male,28,141688,Australia
1964,Male,58,128107,Asia
1965,Non-Binary,73,135584,Asia
1966,Non-Binary,20,74710,Africa
1967,Male,45,143157,South America
1968,Male,46,106567,South America
1969,Male,26,111748,Europe
1970,Female,20,95886,Australia
1971,Male,42,38816,North America
1972,Non-Binary,51,105824,Europe
1973,Female,29,49432,Europe
1974,Non-Binary,59,129758,Europe
1975,Non-Binary,26,68617,Europe
1976,Male,32,92373,South America
1977,Male,57,54217,North America
1978,Male,42,40884,Europe
1979,Non-Binary,22,25454,South America
1980,Female,28,94960,Europe
1981,Female,51,122421,Asia
1982,Female,41,127173,Europe
1983,Non-Binary,32,63618,Australia
1984,Non-Binary,55,103948,Australia
1985,Female,25,82671,Europe
1986,Female,22,67111,Africa
1987,Non-Binary,65,59613,Asia
1988,Female,43,105678,North America
1989,Non-Binary,35,140592,Europe
1990,Male,23,122928,North America
1991,Non-Binary,54,144917,Asia
1992,Male,65,79993,Europe
1993,Non-Binary,30,148652,Africa
1994,Female,45,28848,South America
1995,Non-Binary,22,134853,Africa
1996,Non-Binary,30,98672,Africa
1997,Female,34,139279,South America
1998,Female,67,86125,South America
1999,Male,57,106444,Australia
2000,Non-Binary,62,137509,South America
2001,Female,49,81602,Europe
2002,Non-Binary,46,92045,North America
2003,Non-Binary,68,125997,Australia
2004,Non-Binary,20,62222,Australia
2005,Non-Binary,73,69223,North America
2006,Female,57,130012,Australia
2007,Female,51,131246,South America
2008,Male,57,85333,Africa
2009,Female,44,72732,Asia
2010,Non-Binary,30,142650,South America
2011,Non-Binary,62,69420,Africa
2012,Female,50,95504,Africa
2013,Male,23,22462,Australia
2014,Male,41,29460,Europe
2015,Non-Binary,36,119319,Europe
2016,Male,33,145602,Australia
2017,Non-Binary,57,29275,Australia
2018,Male,45,114213,North America
2019,Female,50,33269,North America
2020,Non-Binary,65,149593,Asia
2021,Female,58,142672,Asia
2022,Non-Binary,30,85942,Asia
2023,Female,60,92920,Asia
2024,Female,62,140737,Africa
2025,Female,42,42553,Africa
2026,Female,70,44366,North America
2027,Male,59,64036,Europe
2028,Non-Binary,53,37369,Australia
2029,Female,44,31795,Europe
2030,Female,55,90021,South America
2031,Female,24,127205,Africa
2032,Non-Binary,22,88154,Asia
2033,Female,60,50143,Asia
2034,Non-Binary,62,49425,South America
2035,Male,74,108209,Europe
2036,Male,68,95139,Asia
2037,Female,48,125232,Europe
2038,Female,40,25368,Australia
2039,Female,59,24621,South America
2040,Female,27,78829,Europe
2041,Male,49,149036,Australia
2042,Non-Binary,60,80294,Europe
2043,Male,70,34719,Europe
2044,Female,47,49227,Asia
2045,Female,56,129430,North America
2046,Non-Binary,48,27566,Africa
2047,Non-Binary,35,32306,Europe
2048,Non-Binary,53,73822,Europe
2049,Female,19,44042,Europe
2050,Female,31,35086,North America
2051,Male,30,37387,Australia
2052,Female,46,47042,South America
2053,Male,29,109424,Asia
2054,Female,56,71618,North America
2055,Male,19,112050,Australia
2056,Male,49,38323,Europe
2057,Male,30,38019,Australia
2058,Non-Binary,63,95426,North America
2059,Non-Binary,44,60863,North America
2060,Female,66,140953,North America
2061,Female,58,131023,South America
2062,Female,34,30283,Africa
2063,Non-Binary,57,38279,Asia
2064,Non-Binary,48,66999,South America
2065,Female,51,82780,South America
2066,Female,41,42908,Africa
2067,Non-Binary,62,81584,South America
2068,Female,52,146278,North America
2069,Non-Binary,65,133002,North America
2070,Non-Binary,23,70225,Australia
2071,Male,36,57952,Europe
2072,Female,47,120706,South America
2073,Male,24,57663,Europe
2074,Male,27,142019,Asia
2075,Non-Binary,58,129708,North America
2076,Female,49,81381,Australia
2077,Female,51,67929,Asia
2078,Female,45,29343,Australia
2079,Male,32,96173,Africa
2080,Non-Binary,47,120260,North America
2081,Non-Binary,54,59791,Asia
2082,Non-Binary,46,49134,Africa
2083,Non-Binary,39,132366,Asia
2084,Non-Binary,21,67101,Australia
2085,Non-Binary,37,89443,Africa
2086,Non-Binary,49,119111,Africa
2087,Male,53,77530,North America
2088,Non-Binary,67,66799,Europe
2089,Female,21,24827,Australia
2090,Female,44,116143,Australia
2091,Female,34,82653,Africa
2092,Male,29,33699,Africa
2093,Non-Binary,39,122828,North America
2094,Female,34,133497,Europe
2095,Non-Binary,27,111419,Australia
2096,Male,71,134527,South America
2097,Male,18,136972,South America
2098,Female,39,25313,Europe
2099,Male,43,33598,Asia
2100,Male,73,131362,North America
2101,Male,35,135445,Europe
2102,Non-Binary,67,48807,South America
2103,Non-Binary,31,90423,Africa
2104,Non-Binary,64,89390,South America
2105,Female,46,65226,Africa
2106,Non-Binary,29,79550,North America
2107,Female,53,100072,Africa
2108,Female,52,23558,Europe
2109,Female,69,95308,Africa
2110,Non-Binary,29,70113,Asia
2111,Male,24,72999,Europe
2112,Non-Binary,46,75878,North America
2113,Male,28,56343,Europe
2114,Non-Binary,50,78219,Asia
2115,Non-Binary,23,55186,North America
2116,Male,64,56966,South America
2117,Non-Binary,32,53769,Asia
2118,Male,49,139932,North America
2119,Non-Binary,68,146264,Africa
2120,Male,28,125423,Europe
2121,Male,40,73218,North America
2122,Non-Binary,43,39229,Europe
2123,Male,51,95209,Africa
2124,Female,63,47877,North America
2125,Male,51,78001,South America
2126,Male,46,117137,Asia
2127,Female,21,58084,North America
2128,Non-Binary,34,101780,Africa
2129,Non-Binary,52,112892,North America
2130,Male,30,36806,Europe
2131,Non-Binary,58,108635,Australia
2132,Female,56,130177,North America
2133,Non-Binary,32,57034,South America
2134,Male,72,60317,North America
2135,Female,46,75468,Asia
2136,Non-Binary,46,39094,North America
2137,Female,28,77796,Australia
2138,Non-Binary,69,30589,Europe
2139,Non-Binary,49,77221,North America
2140,Female,19,144855,South America
2141,Female,64,21657,Africa
2142,Female,31,118300,North America
2143,Non-Binary,37,137229,North America
2144,Female,39,59531,Asia
2145,Non-Binary,28,72227,South America
2146,Female,44,23164,Australia
2147,Female,20,113078,Africa
2148,Non-Binary,34,103973,Europe
2149,Non-Binary,61,61247,North America
2150,Male,73,124041,Australia
2151,Male,45,39601,Africa
2152,Non-Binary,46,113966,Europe
2153,Female,38,70599,Australia
2154,Female,64,91545,South America
2155,Non-Binary,33,135295,South America
2156,Male,54,24552,Africa
2157,Female,37,136452,Europe
2158,Female,23,29417,South America
2159,Non-Binary,36,78579,Africa
2160,Non-Binary,74,127525,South America
2161,Male,22,88207,South America
2162,Male,20,92055,Australia
2163,Non-Binary,18,122266,Australia
2164,Male,55,98270,South America
2165,Female,32,131426,Asia
2166,Non-Binary,51,137865,Australia
2167,Male,52,23722,Europe
2168,Male,66,90442,Africa
2169,Non-Binary,42,115632,Africa
2170,Male,41,60031,Europe
2171,Male,29,99235,Europe
2172,Non-Binary,35,41438,Europe
2173,Non-Binary,32,78819,Europe
2174,Non-Binary,61,63856,North America
2175,Female,33,53576,Africa
2176,Male,44,61938,North America
2177,Female,25,69028,South America
2178,Non-Binary,63,79807,South America
2179,Female,42,69877,Africa
2180,Male,34,117783,South America
2181,Male,46,63461,Europe
2182,Male,70,113474,North America
2183,Male,25,60469,Europe
2184,Female,32,103136,South America
2185,Male,44,40435,Australia
2186,Non-Binary,63,104117,North America
2187,Non-Binary,67,34191,Europe
2188,Non-Binary,69,104726,Africa
2189,Female,24,143658,Europe
2190,Non-Binary,20,135660,Australia
2191,Non-Binary,46,47386,South America
2192,Male,61,51721,North America
2193,Non-Binary,70,74786,Africa
2194,Non-Binary,41,33704,North America
2195,Male,20,76635,Africa
2196,Non-Binary,37,22123,North America
2197,Male,63,110710,South America
2198,Non-Binary,32,129837,Africa
2199,Non-Binary,42,134912,Asia
2200,Male,47,82993,North America
2201,Male,31,132752,North America
2202,Female,24,100122,Europe
2203,Male,34,117512,Africa
2204,Non-Binary,61,45416,Australia
2205,Female,37,21814,Asia
2206,Female,53,98537,South America
2207,Female,26,70258,Europe
2208,Non-Binary,55,36508,Asia
2209,Female,65,105166,Africa
2210,Non-Binary,74,98916,Asia
2211,Non-Binary,39,133710,North America
2212,Male,71,55699,North America
2213,Female,70,66335,Europe
2214,Male,70,66806,Africa
2215,Male,19,97853,Africa
2216,Female,41,83768,Asia
2217,Female,25,55739,Europe
2218,Non-Binary,28,54785,Africa
2219,Non-Binary,30,51980,Australia
2220,Non-Binary,34,109335,Australia
2221,Male,25,120719,North America
2222,Male,38,114702,Asia
2223,Male,35,105016,South America
2224,Non-Binary,47,21609,North America
2225,Non-Binary,35,86253,Europe
2226,Female,63,105481,Africa
2227,Non-Binary,64,111128,North America
2228,Non-Binary,48,48141,South America
2229,Male,55,50009,South America
2230,Non-Binary,49,147581,Australia
2231,Female,28,130966,Europe
2232,Non-Binary,62,26782,North America
2233,Male,42,112072,Asia
2234,Male,50,119352,North America
2235,Female,55,45933,Australia
2236,Male,58,97154,South America
2237,Male,25,28307,Europe
2238,Non-Binary,28,112207,Europe
2239,Female,39,126209,Asia
2240,Non-Binary,68,128297,Europe
2241,Male,41,95874,Australia
2242,Non-Binary,58,58346,Australia
2243,Male,34,132138,Australia
2244,Non-Binary,29,70772,Europe
2245,Non-Binary,74,92084,Europe
2246,Non-Binary,63,60149,Australia
2247,Male,49,106700,Europe
2248,Male,32,47526,Europe
2249,Male,33,116758,South America
2250,Female,71,105712,North America
2251,Non-Binary,39,148447,Africa
2252,Male,45,88477,Europe
2253,Non-Binary,37,25695,Africa
2254,Male,50,59169,Africa
2255,Female,27,67947,South America
2256,Male,57,67224,Europe
2257,Female,49,65865,Australia
2258,Female,67,45553,Africa
2259,Non-Binary,50,124501,Europe
2260,Female,19,80410,Asia
2261,Male,50,123754,Australia
2262,Male,50,110895,Asia
2263,Male,58,44816,Asia
2264,Male,30,75026,Africa
2265,Non-Binary,47,70705,Asia
2266,Female,50,81922,South America
2267,Male,30,135700,South America
2268,Male,69,93914,Africa
2269,Male,43,21881,Europe
2270,Female,39,59567,North America
2271,Non-Binary,56,67365,Europe
2272,Female,19,147928,Europe
2273,Female,55,99211,Europe
2274,Non-Binary,56,90122,Europe
2275,Female,43,45006,Australia
2276,Male,63,61198,North America
2277,Female,67,42831,Australia
2278,Non-Binary,32,120649,Asia
2279,Male,51,36459,Europe
2280,Female,59,52443,South America
2281,Male,72,62316,Africa
2282,Non-Binary,61,116131,Africa
2283,Male,66,84486,Australia
2284,Male,57,25877,Australia
2285,Male,28,59553,South America
2286,Non-Binary,20,134137,Europe
2287,Female,23,24922,North America
2288,Male,26,142778,Asia
2289,Male,23,137018,Africa
2290,Non-Binary,26,24686,Asia
2291,Non-Binary,56,52766,North America
2292,Non-Binary,48,99943,Australia
2293,Non-Binary,49,52006,Africa
2294,Male,58,51422,Asia
2295,Male,67,136590,Australia
2296,Male,29,148886,North America
2297,Male,25,32205,Asia
2298,Male,25,106590,Europe
2299,Non-Binary,67,43527,Australia
2300,Female,45,131483,North America
2301,Male,37,38443,Asia
2302,Non-Binary,64,36524,Europe
2303,Non-Binary,24,136477,Europe
2304,Non-Binary,28,48202,North America
2305,Non-Binary,37,85552,South America
2306,Female,33,66142,Africa
2307,Non-Binary,21,81692,North America
2308,Non-Binary,23,102384,Europe
2309,Non-Binary,39,40855,Europe
2310,Male,43,103747,North America
2311,Female,20,80372,South America
2312,Female,58,45095,Africa
2313,Non-Binary,59,58724,Asia
2314,Female,31,69241,North America
2315,Male,28,123119,Africa
2316,Male,35,72003,Africa
2317,Female,71,88379,Australia
2318,Female,29,114837,Europe
2319,Non-Binary,40,111996,Asia
2320,Female,29,117454,North America
2321,Male,30,114283,Europe
2322,Female,42,35972,Australia
2323,Female,62,143805,Australia
2324,Male,68,113846,Europe
2325,Male,36,42927,South America
2326,Non-Binary,72,140589,Africa
2327,Non-Binary,63,135657,North America
2328,Male,53,86630,North America
2329,Non-Binary,62,124428,North America
2330,Male,25,142035,Europe
2331,Male,46,72347,South America
2332,Non-Binary,72,119708,Asia
2333,Female,70,146244,Australia
2334,Non-Binary,72,108860,Europe
2335,Male,49,106210,Asia
2336,Male,68,89518,Australia
2337,Female,61,65283,Australia
2338,Non-Binary,35,101326,South America
2339,Non-Binary,23,32205,Africa
2340,Female,35,140243,North America
2341,Female,36,109874,Asia
2342,Male,39,32748,Europe
2343,Female,54,41097,Asia
2344,Female,49,23092,Africa
2345,Male,73,73311,North America
2346,Non-Binary,58,42692,Asia
2347,Male,20,144954,Africa
2348,Non-Binary,45,43862,Europe
2349,Non-Binary,27,110396,South America
2350,Non-Binary,68,99507,Australia
2351,Non-Binary,52,100152,Europe
2352,Male,46,90469,North America
2353,Male,71,24926,Australia
2354,Non-Binary,32,111299,Europe
2355,Female,50,23969,Europe
2356,Non-Binary,24,55733,Europe
2357,Male,29,89855,Europe
2358,Female,66,61743,Australia
2359,Non-Binary,47,59876,North America
2360,Non-Binary,38,127445,Africa
2361,Female,48,40323,Asia
2362,Non-Binary,41,36428,South America
2363,Non-Binary,37,54578,Asia
2364,Male,54,106486,Asia
2365,Female,21,128577,South America
2366,Male,45,84140,Australia
2367,Female,61,146378,North America
2368,Female,37,127325,South America
2369,Non-Binary,41,103829,North America
2370,Non-Binary,67,26364,Australia
2371,Non-Binary,66,148867,Asia
2372,Non-Binary,68,55349,North America
2373,Male,49,20691,Australia
2374,Female,58,146899,Australia
2375,Male,53,115598,Africa
2376,Female,70,86467,South America
2377,Female,51,65896,Africa
2378,Non-Binary,53,77062,Asia
2379,Male,19,117266,South America
2380,Non-Binary,32,99762,Asia
2381,Male,51,33861,Africa
2382,Male,53,116837,Australia
2383,Non-Binary,23,133779,Asia
2384,Female,56,108302,South America
2385,Male,59,121710,South America
2386,Female,68,83928,Asia
2387,Female,68,126643,South America
2388,Female,71,135720,Australia
2389,Non-Binary,29,103231,Australia
2390,Male,20,61347,South America
2391,Male,62,23121,Asia
2392,Male,35,103793,Africa
2393,Male,57,48164,South America
2394,Non-Binary,38,45491,South America
2395,Non-Binary,32,79222,South America
2396,Non-Binary,50,43165,South America
2397,Female,52,134250,Asia
2398,Female,43,23748,Africa
2399,Male,25,118581,Africa
2400,Female,53,46553,North America
2401,Non-Binary,65,136547,South America
2402,Female,47,80380,South America
2403,Non-Binary,40,64331,North America
2404,Male,59,116033,Africa
2405,Non-Binary,61,116844,Europe
2406,Male,31,140617,Australia
2407,Non-Binary,31,59560,Europe
2408,Female,19,73865,Africa
2409,Female,72,66686,South America
2410,Female,54,95910,Europe
2411,Female,22,24675,Asia
2412,Male,55,86706,Asia
2413,Female,62,126985,North America
2414,Non-Binary,58,129021,Africa
2415,Male,71,144062,Africa
2416,Female,64,147359,Europe
2417,Male,31,97986,South America
2418,Male,73,96216,Africa
2419,Male,56,30068,Europe
2420,Male,42,74460,Europe
2421,Non-Binary,37,120766,Australia
2422,Female,19,66418,Australia
2423,Non-Binary,56,46206,Africa
2424,Female,23,148180,Europe
2425,Male,34,20287,North America
2426,Female,42,42337,North America
2427,Female,74,40666,Australia
2428,Male,45,136595,Africa
2429,Non-Binary,19,21161,South America
2430,Female,52,134817,North America
2431,Female,54,141025,North America
2432,Male,22,120667,Australia
2433,Male,18,110071,Australia
2434,Female,57,118064,Africa
2435,Female,29,58751,Australia
2436,Male,73,102063,Asia
2437,Female,53,126511,Europe
2438,Male,62,109389,North America
2439,Male,40,34758,Asia
2440,Male,64,85780,South America
2441,Female,48,135614,Asia
2442,Male,28,23178,Africa
2443,Male,27,51831,South America
2444,Male,20,22176,South America
2445,Non-Binary,71,123306,Australia
2446,Female,31,53654,Asia
2447,Male,33,143220,Africa
2448,Female,27,46627,North America
2449,Female,46,72550,Australia
2450,Male,27,132025,Asia
2451,Non-Binary,29,64910,North America
2452,Female,47,110417,Asia
2453,Female,58,78251,Australia
2454,Male,18,55422,North America
2455,Male,22,31984,Australia
2456,Female,37,109312,Asia
2457,Female,25,81386,South America
2458,Male,60,103291,Europe
2459,Female,29,27135,South America
2460,Female,18,20320,Australia
2461,Male,74,122958,Australia
2462,Non-Binary,71,114171,Australia
2463,Female,37,41684,North America
2464,Non-Binary,45,75913,Africa
2465,Male,74,108774,Australia
2466,Female,60,41889,South America
2467,Female,54,115849,Europe
2468,Non-Binary,64,118071,Australia
2469,Male,54,68899,Australia
2470,Non-Binary,29,144011,Australia
2471,Female,54,30770,North America
2472,Male,66,59321,Australia
2473,Male,66,105962,South America
2474,Non-Binary,73,129863,Asia
2475,Female,61,61777,Africa
2476,Female,73,66250,Australia
2477,Male,45,93034,North America
2478,Non-Binary,64,124940,South America
2479,Female,32,60130,Australia
2480,Non-Binary,23,101931,North America
2481,Male,61,69346,Asia
2482,Non-Binary,37,22537,Europe
2483,Male,67,104762,Australia
2484,Male,31,35216,South America
2485,Male,19,104149,North America
2486,Male,26,23009,North America
2487,Non-Binary,54,109904,Australia
2488,Male,37,49327,North America
2489,Non-Binary,43,34209,Europe
2490,Female,46,68443,North America
2491,Female,18,35029,Africa
2492,Non-Binary,72,87613,Africa
2493,Female,52,99443,North America
2494,Non-Binary,23,76997,Australia
2495,Male,54,122171,Africa
2496,Male,70,134456,South America
2497,Female,22,82559,Africa
2498,Female,50,84892,North America
2499,Non-Binary,66,90409,Australia
2500,Non-Binary,68,28635,Asia
2501,Non-Binary,31,53065,Australia
2502,Non-Binary,29,131399,Australia
2503,Male,59,140544,Australia
2504,Male,37,127340,South America
2505,Non-Binary,70,53783,Europe
2506,Male,67,54152,North America
2507,Female,41,78741,Europe
2508,Female,60,127049,Asia
2509,Female,51,71502,Europe
2510,Male,42,49092,North America
2511,Male,67,37653,North America
2512,Female,46,117999,Asia
2513,Male,74,119564,North America
2514,Female,56,60469,Asia
2515,Female,48,143064,Asia
2516,Non-Binary,73,106483,North America
2517,Female,64,141585,Africa
2518,Non-Binary,60,79754,Asia
2519,Non-Binary,67,49978,North America
2520,Non-Binary,40,107592,Africa
2521,Male,61,114543,Asia
2522,Non-Binary,55,63169,Africa
2523,Female,37,68287,South America
2524,Female,40,74745,Australia
2525,Female,62,130168,South America
2526,Female,69,133985,Africa
2527,Non-Binary,33,140843,Asia
2528,Non-Binary,67,25543,North America
2529,Male,59,76392,Europe
2530,Male,72,41067,North America
2531,Female,25,71033,Europe
2532,Female,67,65256,Europe
2533,Female,38,110633,Asia
2534,Female,18,128383,Africa
2535,Female,72,129048,North America
2536,Non-Binary,25,89345,Africa
2537,Male,46,42191,South America
2538,Male,49,106803,Asia
2539,Male,55,92742,Asia
2540,Male,22,138843,South America
2541,Male,64,106593,North America
2542,Female,39,48992,Australia
2543,Female,64,132050,South America
2544,Male,51,101531,North America
2545,Female,18,68803,Europe
2546,Female,72,129975,Asia
2547,Non-Binary,72,83477,North America
2548,Female,43,33210,Africa
2549,Female,60,103329,Africa
2550,Male,27,46270,Asia
2551,Female,47,82008,South America
2552,Non-Binary,67,25197,Australia
2553,Female,35,133857,South America
2554,Female,34,27452,North America
2555,Male,43,61486,South America
2556,Female,25,34859,Asia
2557,Male,64,47236,North America
2558,Non-Binary,57,51899,Europe
2559,Non-Binary,66,52083,South America
2560,Non-Binary,29,87708,South America
2561,Non-Binary,44,131462,Australia
2562,Non-Binary,25,36663,North America
2563,Non-Binary,42,113076,Africa
2564,Male,63,138665,South America
2565,Non-Binary,21,39053,Asia
2566,Non-Binary,50,31085,South America
2567,Female,18,50564,Australia
2568,Female,36,109745,Europe
2569,Male,48,79095,Australia
2570,Female,33,89517,South America
2571,Female,31,41153,Africa
2572,Female,70,25247,South America
2573,Non-Binary,65,30553,North America
2574,Non-Binary,22,40811,South America
2575,Non-Binary,58,115381,Africa
2576,Male,43,26135,North America
2577,Non-Binary,45,25573,Asia
2578,Non-Binary,19,138819,North America
2579,Male,67,144588,Australia
2580,Male,23,99267,Europe
2581,Female,26,27189,Australia
2582,Male,50,100077,North America
2583,Male,58,63646,Asia
2584,Non-Binary,42,96623,South America
2585,Female,65,131971,North America
2586,Non-Binary,30,73687,Australia
2587,Male,26,88312,North America
2588,Non-Binary,70,127615,North America
2589,Non-Binary,30,47564,North America
2590,Female,48,48835,Asia
2591,Male,58,81587,Africa
2592,Non-Binary,28,27697,Africa
2593,Male,21,100165,North America
2594,Non-Binary,51,93922,Asia
2595,Non-Binary,55,37046,Asia
2596,Male,63,77823,North America
2597,Non-Binary,21,93580,Australia
2598,Male,55,73370,Australia
2599,Male,36,29615,Europe
2600,Female,23,133338,North America
2601,Non-Binary,51,25060,Europe
2602,Female,35,96436,Australia
2603,Non-Binary,30,80519,Australia
2604,Female,58,140562,North America
2605,Male,40,91117,Europe
2606,Male,36,81158,Europe
2607,Male,62,54782,North America
2608,Non-Binary,28,105709,Europe
2609,Male,18,98533,South America
2610,Male,41,128939,Australia
2611,Female,71,78255,Africa
2612,Non-Binary,24,131952,Asia
2613,Non-Binary,42,92684,Europe
2614,Female,38,76918,Europe
2615,Male,32,146093,Asia
2616,Female,18,104284,Europe
2617,Male,29,99558,Asia
2618,Female,24,105549,North America
2619,Male,32,124223,South America
2620,Non-Binary,38,101422,South America
2621,Female,36,140363,Australia
2622,Non-Binary,46,146352,Africa
2623,Female,42,45256,Europe
2624,Female,50,50005,Africa
2625,Non-Binary,66,26638,North America
2626,Non-Binary,49,57419,South America
2627,Female,66,53377,North America
2628,Male,52,126244,North America
2629,Non-Binary,61,63116,Europe
2630,Non-Binary,55,56634,North America
2631,Non-Binary,43,102291,South America
2632,Female,28,43382,Africa
2633,Female,52,135303,South America
2634,Female,25,76063,Europe
2635,Non-Binary,63,42394,South America
2636,Non-Binary,31,87789,Asia
2637,Non-Binary,27,123246,Africa
2638,Female,19,130634,Asia
2639,Male,63,20864,Asia
2640,Female,26,119572,Australia
2641,Female,20,60222,Europe
2642,Female,38,33666,North America
2643,Female,43,143664,Asia
2644,Non-Binary,25,40955,South America
2645,Female,65,130674,North America
2646,Female,19,123533,South America
2647,Non-Binary,23,101845,South America
2648,Non-Binary,45,136925,North America
2649,Female,70,89590,North America
2650,Non-Binary,46,147775,South America
2651,Male,43,86471,Europe
2652,Male,42,130476,Africa
2653,Non-Binary,29,108314,Australia
2654,Female,22,142579,Africa
2655,Female,51,63298,Europe
2656,Male,65,83108,Australia
2657,Non-Binary,54,133864,North America
2658,Male,32,68924,Australia
2659,Male,61,36709,South America
2660,Non-Binary,53,29726,Africa
2661,Non-Binary,32,80824,Australia
2662,Female,60,60542,South America
2663,Male,65,40245,Europe
2664,Male,40,54753,Australia
2665,Male,23,99788,South America
2666,Non-Binary,63,41316,Europe
2667,Female,67,122907,North America
2668,Non-Binary,61,104698,Europe
2669,Male,60,35960,Europe
2670,Male,62,50791,Africa
2671,Female,38,127766,South America
2672,Non-Binary,40,45216,Australia
2673,Non-Binary,60,52467,Africa
